Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales,Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales,Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales,Bacteria;Desulfobacterota;Syntrophia;Syntrophales,Bacteria;SAR324 clade(Marine group B);uncultured delta proteobacterium,label
22.0,0.0,5.0,2.0,0.0,855.0,3046.0,0.0,5.0,0.0,14.0,0.0,631.0,0.0,1402.0,0.0,0.0,0.0,0.0,0.0,717.0,2.0,0.0,7797.0,173.0,3233.0,0.0,27.0,0.0,0.0,0.0,375.0,8.0,1.0,0.0,105.0,2.0,1346.0,245.0,1.0,0.0,0.0,1
1.0,0.0,0.0,1.0,0.0,420.0,7657.0,0.0,0.0,0.0,2.0,0.0,62.0,0.0,20.0,0.0,1.0,191.0,8.0,6.0,2.0,0.0,0.0,1236.0,76.0,6991.0,19.0,16.0,32.0,0.0,400.0,5.0,0.0,3.0,0.0,76.0,0.0,1.0,1.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,1445.0,2207.0,0.0,0.0,0.0,3.0,2.0,578.0,0.0,39.0,203.0,0.0,1870.0,1007.0,52.0,4.0,4.0,0.0,1699.0,66.0,2468.0,37.0,53.0,14.0,0.0,27.0,14.0,0.0,0.0,0.0,13.0,0.0,6831.0,0.0,0.0,0.0,0.0,1
8.0,2.0,0.0,0.0,0.0,227.0,7382.0,2.0,0.0,0.0,4.0,0.0,47.0,21.0,151.0,5194.0,3.0,984.0,1593.0,3.0,1657.0,0.0,0.0,1819.0,186.0,6865.0,4.0,22.0,4.0,2.0,405.0,102.0,0.0,10.0,0.0,28.0,0.0,129.0,171.0,0.0,0.0,0.0,3
6.0,0.0,4.0,2.0,0.0,21.0,9447.0,11.0,0.0,0.0,2.0,0.0,139.0,0.0,63.0,0.0,0.0,45.0,1.0,0.0,1.0,2.0,0.0,3136.0,31.0,2155.0,0.0,31.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,7.0,0.0,83.0,0.0,0.0,0.0,0.0,1
2.0,0.0,0.0,0.0,0.0,101.0,7121.0,0.0,0.0,8.0,3.0,0.0,221.0,0.0,29.0,0.0,0.0,313.0,136.0,0.0,0.0,0.0,0.0,1790.0,87.0,835.0,0.0,6.0,0.0,0.0,283.0,13.0,0.0,0.0,0.0,215.0,0.0,2.0,1.0,0.0,0.0,0.0,0
6.0,4.0,4.0,1.0,9.0,189.0,4132.0,0.0,0.0,0.0,2.0,1.0,124.0,0.0,542.0,6.0,4.0,312.0,0.0,8.0,20.0,0.0,1.0,1434.0,26.0,2461.0,0.0,9.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,28.0,0.0,3742.0,27.0,2.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,262.0,4651.0,0.0,0.0,0.0,42.0,0.0,356.0,0.0,138.0,0.0,0.0,132.0,129.0,0.0,5.0,0.0,0.0,1586.0,24.0,1379.0,0.0,12.0,0.0,0.0,135.0,1.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,4.0,0.0,11.0,1
7.0,0.0,0.0,0.0,0.0,428.0,6580.0,4.0,0.0,5.0,17.0,0.0,841.0,0.0,371.0,0.0,1.0,102.0,195.0,3.0,0.0,3.0,0.0,5724.0,66.0,2201.0,0.0,60.0,0.0,0.0,0.0,4147.0,0.0,0.0,0.0,261.0,0.0,145.0,2.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0.0,43.0,9737.0,0.0,0.0,25.0,5.0,77.0,34.0,5.0,8.0,0.0,0.0,2.0,99.0,1.0,2.0,5.0,0.0,2431.0,34.0,2816.0,0.0,48.0,0.0,0.0,0.0,1095.0,0.0,0.0,0.0,12.0,0.0,5.0,4.0,4.0,0.0,0.0,1
2.0,0.0,0.0,0.0,0.0,68.0,8416.0,0.0,0.0,1.0,0.0,7.0,102.0,16.0,85.0,345.0,0.0,713.0,3167.0,25.0,62.0,0.0,3.0,7350.0,121.0,3434.0,0.0,47.0,0.0,0.0,10.0,3085.0,0.0,2.0,38.0,2.0,0.0,24.0,133.0,2.0,0.0,0.0,0
4.0,4.0,1.0,0.0,0.0,56.0,3827.0,0.0,0.0,0.0,12.0,0.0,780.0,0.0,132.0,0.0,0.0,36.0,156.0,11.0,8.0,1.0,0.0,2348.0,93.0,2112.0,2.0,13.0,0.0,0.0,0.0,602.0,2.0,0.0,0.0,290.0,0.0,5831.0,10.0,1.0,0.0,0.0,1
2.0,0.0,0.0,0.0,0.0,113.0,9022.0,0.0,1.0,0.0,29.0,0.0,296.0,74.0,45.0,527.0,0.0,626.0,366.0,2.0,18.0,4.0,0.0,2124.0,162.0,5139.0,28.0,36.0,16.0,0.0,1406.0,4.0,0.0,0.0,0.0,233.0,0.0,41.0,19.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,19.0,5626.0,0.0,2.0,0.0,56.0,0.0,90.0,0.0,87.0,0.0,0.0,92.0,9.0,33.0,1.0,0.0,0.0,1245.0,11.0,2085.0,6.0,34.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,865.0,0.0,30.0,49.0,0.0,0.0,2.0,0
2.0,5.0,2.0,4.0,0.0,135.0,6737.0,0.0,0.0,3.0,89.0,0.0,94.0,49.0,70.0,466.0,3.0,1406.0,1610.0,45.0,15.0,0.0,0.0,1191.0,127.0,2589.0,14.0,18.0,26.0,0.0,0.0,191.0,0.0,0.0,0.0,90.0,0.0,141.0,7.0,0.0,0.0,1.0,1
10.0,0.0,2.0,3.0,0.0,397.0,4401.0,0.0,0.0,0.0,15.0,6.0,99.0,0.0,296.0,54.0,2.0,681.0,33.0,6.0,15.0,5.0,0.0,1560.0,2.0,2044.0,19.0,25.0,0.0,0.0,58.0,20.0,10.0,0.0,0.0,24.0,0.0,8729.0,4.0,2.0,1.0,0.0,3
0.0,2.0,0.0,0.0,0.0,160.0,4073.0,1.0,0.0,0.0,84.0,0.0,883.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5849.0,123.0,4035.0,8.0,22.0,0.0,0.0,0.0,5621.0,0.0,0.0,0.0,2127.0,1.0,6174.0,1.0,1.0,0.0,0.0,2
7.0,0.0,0.0,4.0,0.0,1107.0,5389.0,0.0,9.0,0.0,4.0,0.0,2480.0,0.0,197.0,0.0,0.0,1178.0,2.0,0.0,0.0,0.0,0.0,9582.0,26.0,6310.0,0.0,355.0,0.0,0.0,481.0,43.0,0.0,0.0,0.0,151.0,0.0,48.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,46.0,7189.0,1.0,0.0,27.0,8.0,0.0,86.0,0.0,34.0,102.0,0.0,44.0,354.0,3.0,0.0,1.0,0.0,2680.0,189.0,2333.0,3.0,30.0,0.0,0.0,0.0,1729.0,2.0,0.0,0.0,158.0,0.0,18.0,612.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,20.0,2880.0,0.0,0.0,19.0,0.0,0.0,40.0,0.0,17.0,0.0,0.0,11.0,7.0,0.0,1.0,0.0,0.0,2558.0,15.0,1563.0,6.0,5.0,0.0,0.0,25.0,9.0,0.0,0.0,0.0,18.0,1.0,6.0,6.0,0.0,0.0,0.0,1
4.0,0.0,0.0,2.0,0.0,301.0,2021.0,0.0,0.0,0.0,106.0,2.0,545.0,0.0,35.0,1.0,6.0,16.0,3.0,0.0,6.0,0.0,0.0,2359.0,99.0,1714.0,0.0,43.0,0.0,0.0,664.0,1307.0,0.0,0.0,0.0,740.0,0.0,833.0,8.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,48.0,11896.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,17.0,2.0,1.0,665.0,301.0,2.0,191.0,0.0,0.0,2755.0,61.0,4006.0,0.0,7.0,0.0,0.0,0.0,2799.0,0.0,0.0,0.0,309.0,0.0,6.0,77.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,43.0,13705.0,0.0,15.0,0.0,156.0,0.0,36.0,0.0,30.0,0.0,0.0,34.0,0.0,0.0,18.0,0.0,13.0,2555.0,8.0,1824.0,3.0,52.0,44.0,0.0,611.0,67.0,8.0,0.0,0.0,732.0,0.0,7.0,59.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,10.0,14443.0,0.0,0.0,0.0,325.0,0.0,526.0,0.0,7.0,0.0,0.0,0.0,41.0,0.0,2.0,0.0,0.0,5361.0,81.0,2553.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,1629.0,0.0,5894.0,88.0,0.0,0.0,0.0,1
1.0,2.0,0.0,0.0,0.0,33.0,5672.0,16.0,0.0,2.0,38.0,0.0,209.0,0.0,47.0,2.0,2.0,100.0,938.0,0.0,0.0,1.0,0.0,2286.0,21.0,2268.0,1.0,24.0,0.0,0.0,0.0,771.0,0.0,1.0,0.0,175.0,0.0,809.0,2.0,1.0,0.0,0.0,0
2.0,3.0,0.0,0.0,0.0,175.0,17879.0,2.0,0.0,0.0,4.0,0.0,422.0,0.0,86.0,0.0,0.0,176.0,4.0,97.0,2.0,22.0,0.0,3000.0,218.0,4888.0,9.0,68.0,0.0,2.0,0.0,339.0,0.0,0.0,0.0,15.0,1.0,9908.0,4.0,0.0,0.0,7.0,1
1.0,4.0,2.0,0.0,0.0,137.0,9483.0,0.0,0.0,0.0,24.0,0.0,133.0,0.0,194.0,0.0,7.0,40.0,843.0,2.0,106.0,1.0,0.0,2431.0,157.0,2946.0,8.0,22.0,0.0,0.0,278.0,1279.0,3.0,0.0,0.0,11.0,1.0,336.0,3.0,3.0,0.0,1.0,1
0.0,0.0,1.0,1.0,0.0,109.0,20797.0,2.0,0.0,256.0,7.0,0.0,472.0,0.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6960.0,94.0,7756.0,0.0,36.0,0.0,0.0,2.0,1707.0,0.0,0.0,0.0,507.0,0.0,1379.0,129.0,2.0,0.0,0.0,1
3.0,1.0,0.0,2.0,0.0,28.0,9030.0,0.0,0.0,0.0,30.0,0.0,115.0,0.0,158.0,0.0,0.0,171.0,286.0,11.0,0.0,0.0,0.0,1070.0,52.0,2018.0,0.0,31.0,0.0,0.0,0.0,1958.0,0.0,0.0,0.0,17.0,0.0,257.0,2.0,1.0,0.0,0.0,0
29.0,10.0,0.0,3.0,0.0,327.0,18459.0,0.0,0.0,0.0,47.0,2.0,156.0,7.0,159.0,0.0,0.0,626.0,0.0,21.0,252.0,6.0,0.0,6013.0,185.0,9126.0,96.0,150.0,6.0,2.0,0.0,16842.0,3.0,3.0,1.0,179.0,0.0,14397.0,3.0,6.0,0.0,1.0,1
2.0,0.0,0.0,0.0,0.0,367.0,14960.0,0.0,0.0,382.0,191.0,0.0,55.0,342.0,82.0,730.0,0.0,61.0,1355.0,152.0,125.0,0.0,0.0,2879.0,53.0,4655.0,8.0,107.0,117.0,1.0,3.0,3180.0,0.0,1.0,0.0,51.0,0.0,33.0,8.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,1.0,18.0,7819.0,1.0,0.0,0.0,2.0,0.0,219.0,0.0,175.0,0.0,2.0,49.0,421.0,0.0,16.0,1.0,0.0,4060.0,216.0,4094.0,0.0,10.0,0.0,0.0,0.0,2603.0,0.0,2.0,11.0,46.0,0.0,26.0,245.0,0.0,0.0,3.0,0
13.0,8.0,3.0,1.0,0.0,659.0,10891.0,1.0,0.0,0.0,55.0,0.0,1414.0,0.0,53.0,0.0,0.0,243.0,0.0,0.0,3.0,4.0,0.0,5158.0,120.0,5093.0,0.0,41.0,0.0,0.0,202.0,2293.0,0.0,2.0,0.0,192.0,0.0,26.0,6.0,1.0,0.0,20.0,1
3.0,0.0,0.0,0.0,0.0,148.0,9302.0,0.0,0.0,0.0,293.0,0.0,455.0,0.0,14.0,0.0,0.0,493.0,486.0,11.0,10.0,0.0,0.0,2252.0,8.0,4111.0,37.0,27.0,0.0,0.0,96.0,30.0,0.0,0.0,0.0,101.0,0.0,5.0,1.0,2.0,0.0,0.0,1
15.0,6.0,0.0,0.0,0.0,196.0,4836.0,0.0,0.0,34.0,4.0,0.0,168.0,10.0,184.0,0.0,4.0,320.0,211.0,0.0,23.0,1.0,0.0,2100.0,16.0,2039.0,0.0,108.0,0.0,0.0,108.0,11.0,0.0,1.0,0.0,10.0,0.0,5178.0,3.0,1.0,0.0,0.0,1
3.0,0.0,0.0,0.0,0.0,78.0,8635.0,0.0,0.0,0.0,779.0,0.0,34.0,35.0,10.0,894.0,0.0,180.0,344.0,2.0,67.0,0.0,0.0,1207.0,50.0,1927.0,7.0,6.0,0.0,0.0,0.0,2294.0,1.0,2.0,0.0,101.0,0.0,10.0,46.0,0.0,0.0,0.0,0
2.0,9.0,2.0,1.0,0.0,1342.0,3054.0,0.0,0.0,0.0,165.0,3.0,453.0,0.0,66.0,3.0,2.0,36.0,646.0,0.0,38.0,0.0,0.0,3066.0,46.0,2530.0,0.0,11.0,0.0,0.0,0.0,4571.0,0.0,6.0,0.0,345.0,0.0,2.0,4.0,0.0,0.0,0.0,0
2.0,1.0,1.0,1.0,0.0,66.0,12050.0,1.0,7.0,0.0,42.0,4.0,190.0,0.0,105.0,0.0,0.0,25.0,0.0,8.0,14.0,0.0,0.0,1815.0,8.0,3339.0,5.0,48.0,0.0,0.0,960.0,2.0,0.0,0.0,0.0,283.0,0.0,9374.0,1.0,1.0,0.0,0.0,1
3.0,0.0,0.0,0.0,1.0,471.0,9416.0,0.0,2.0,0.0,716.0,0.0,644.0,77.0,62.0,0.0,3.0,603.0,451.0,10.0,64.0,0.0,0.0,2266.0,53.0,10996.0,58.0,73.0,27.0,0.0,831.0,2709.0,12.0,0.0,0.0,297.0,0.0,10.0,0.0,1.0,0.0,1.0,1
5.0,2.0,0.0,0.0,0.0,153.0,7720.0,0.0,0.0,0.0,205.0,0.0,361.0,0.0,54.0,3.0,2.0,209.0,3.0,0.0,53.0,0.0,0.0,2032.0,26.0,2562.0,6.0,23.0,0.0,0.0,215.0,5.0,0.0,0.0,2.0,50.0,0.0,2.0,0.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,127.0,2408.0,0.0,0.0,5.0,65.0,0.0,30.0,0.0,137.0,213.0,1.0,335.0,2144.0,2.0,546.0,0.0,0.0,3053.0,528.0,9659.0,0.0,22.0,0.0,0.0,0.0,211.0,0.0,3.0,3.0,645.0,0.0,260.0,1131.0,4.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,179.0,2023.0,1.0,0.0,0.0,1.0,3.0,749.0,5.0,91.0,55.0,1.0,47.0,340.0,19.0,3.0,0.0,0.0,1075.0,22.0,2572.0,7.0,19.0,0.0,0.0,27.0,4.0,0.0,0.0,0.0,16.0,0.0,484.0,4.0,0.0,1.0,1.0,0
0.0,1.0,0.0,0.0,1.0,77.0,2489.0,1.0,0.0,0.0,4.0,0.0,253.0,27.0,61.0,322.0,0.0,1020.0,2829.0,44.0,27.0,3.0,10.0,591.0,6.0,2323.0,3.0,54.0,2.0,0.0,22.0,2.0,0.0,0.0,0.0,3.0,0.0,2928.0,12.0,0.0,0.0,0.0,1
15.0,3.0,6.0,0.0,0.0,553.0,5634.0,1.0,0.0,0.0,168.0,0.0,2132.0,0.0,97.0,0.0,9.0,31.0,105.0,0.0,47.0,0.0,0.0,6286.0,12.0,3579.0,5.0,32.0,0.0,0.0,0.0,7113.0,0.0,19.0,0.0,22.0,0.0,922.0,0.0,0.0,0.0,0.0,1
4.0,6.0,0.0,0.0,5.0,208.0,9057.0,2.0,0.0,179.0,33.0,0.0,1148.0,175.0,328.0,1298.0,0.0,931.0,5802.0,298.0,16.0,0.0,2.0,4261.0,113.0,6581.0,99.0,166.0,2.0,0.0,335.0,79.0,0.0,0.0,0.0,338.0,0.0,7655.0,0.0,0.0,0.0,0.0,1
1.0,3.0,0.0,0.0,3.0,229.0,15728.0,21.0,0.0,0.0,33.0,0.0,60.0,0.0,113.0,0.0,0.0,94.0,48.0,191.0,0.0,0.0,1.0,2598.0,20.0,2642.0,26.0,35.0,0.0,1.0,0.0,1695.0,0.0,0.0,0.0,259.0,0.0,188.0,0.0,0.0,0.0,0.0,1
2.0,0.0,0.0,1.0,0.0,27.0,16546.0,1.0,0.0,30.0,70.0,0.0,81.0,0.0,34.0,3.0,4.0,83.0,5.0,1.0,10.0,0.0,0.0,3160.0,109.0,5498.0,0.0,28.0,0.0,0.0,347.0,485.0,0.0,0.0,0.0,850.0,0.0,9.0,174.0,0.0,0.0,0.0,0
32.0,5.0,2.0,0.0,0.0,714.0,7387.0,3.0,4.0,0.0,13.0,0.0,549.0,0.0,471.0,0.0,76.0,769.0,0.0,6.0,0.0,0.0,0.0,3801.0,9.0,2189.0,6.0,125.0,0.0,0.0,115.0,121.0,6.0,0.0,0.0,56.0,0.0,6455.0,9.0,0.0,1.0,0.0,0
4.0,1.0,1.0,5.0,0.0,227.0,5065.0,2.0,0.0,0.0,28.0,0.0,613.0,0.0,138.0,1257.0,3.0,509.0,1183.0,7.0,1065.0,0.0,0.0,1459.0,78.0,2071.0,2.0,108.0,0.0,4.0,0.0,2591.0,0.0,0.0,0.0,72.0,0.0,197.0,36.0,2.0,0.0,0.0,1
72.0,34.0,9.0,7.0,0.0,881.0,383.0,6.0,11.0,0.0,0.0,3.0,748.0,0.0,6797.0,0.0,83.0,0.0,1.0,0.0,727.0,0.0,0.0,1573.0,7.0,131.0,0.0,144.0,0.0,0.0,3.0,306.0,0.0,0.0,0.0,104.0,5.0,5229.0,274.0,79.0,12.0,0.0,0
4.0,1.0,0.0,1.0,0.0,760.0,6003.0,0.0,0.0,0.0,9.0,0.0,249.0,43.0,122.0,0.0,2.0,729.0,64.0,28.0,0.0,12.0,0.0,2846.0,131.0,3922.0,28.0,84.0,1.0,0.0,213.0,2.0,0.0,1.0,0.0,100.0,0.0,340.0,0.0,0.0,0.0,12.0,1
15.0,1.0,9.0,7.0,0.0,281.0,2463.0,6.0,0.0,10.0,3.0,0.0,30.0,7.0,624.0,435.0,0.0,733.0,507.0,13.0,18.0,0.0,0.0,691.0,77.0,1979.0,21.0,53.0,0.0,0.0,0.0,407.0,0.0,3.0,0.0,8.0,0.0,1185.0,4.0,0.0,0.0,0.0,0
33.0,1.0,1.0,15.0,1.0,1103.0,2613.0,44.0,0.0,0.0,22.0,0.0,349.0,0.0,364.0,0.0,2.0,3096.0,426.0,24.0,67.0,0.0,0.0,3352.0,501.0,14710.0,0.0,357.0,0.0,0.0,1.0,203.0,0.0,0.0,0.0,57.0,0.0,3253.0,49.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,79.0,8832.0,0.0,0.0,2.0,44.0,1.0,232.0,2.0,254.0,0.0,0.0,213.0,88.0,26.0,10.0,0.0,0.0,1313.0,16.0,2484.0,49.0,17.0,3.0,0.0,10.0,468.0,0.0,0.0,0.0,217.0,0.0,783.0,14.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,39.0,5323.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1396.0,201.0,1374.0,0.0,10.0,0.0,0.0,55.0,16.0,0.0,0.0,0.0,127.0,0.0,5.0,169.0,0.0,0.0,0.0,1
2.0,1.0,57.0,0.0,0.0,23.0,9158.0,0.0,0.0,0.0,17.0,0.0,14.0,0.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,467.0,9.0,319.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,85.0,2.0,12219.0,0.0,0.0,0.0,0.0,1
8.0,14.0,1.0,3.0,0.0,1167.0,8519.0,0.0,1.0,1.0,1.0,0.0,70.0,0.0,224.0,4.0,0.0,23.0,2.0,2.0,55.0,0.0,0.0,3114.0,175.0,2568.0,2.0,9.0,0.0,0.0,127.0,1732.0,0.0,0.0,0.0,9.0,0.0,2850.0,3.0,0.0,0.0,10.0,0
0.0,0.0,0.0,0.0,0.0,45.0,2800.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,33.0,2108.0,0.0,70.0,435.0,9.0,17.0,0.0,1.0,1375.0,44.0,2850.0,4.0,43.0,0.0,0.0,0.0,12416.0,0.0,2.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,63.0,6163.0,0.0,2.0,0.0,124.0,0.0,199.0,0.0,4.0,62.0,0.0,24.0,63.0,0.0,8.0,0.0,0.0,2022.0,163.0,938.0,0.0,5.0,0.0,0.0,33.0,959.0,0.0,0.0,0.0,46.0,0.0,0.0,13.0,0.0,0.0,0.0,0
2.0,7.0,0.0,0.0,0.0,21.0,11750.0,0.0,0.0,0.0,74.0,0.0,156.0,0.0,192.0,0.0,0.0,43.0,5.0,1.0,92.0,0.0,0.0,2498.0,180.0,3091.0,0.0,50.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,659.0,0.0,3288.0,174.0,0.0,0.0,0.0,1
2.0,1.0,2.0,3.0,0.0,524.0,2504.0,0.0,1.0,0.0,7.0,0.0,367.0,0.0,323.0,280.0,2.0,85.0,25.0,0.0,5.0,0.0,0.0,1671.0,37.0,2176.0,0.0,28.0,0.0,0.0,0.0,684.0,0.0,1.0,0.0,9.0,0.0,1658.0,2205.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,106.0,4873.0,0.0,0.0,0.0,33.0,0.0,139.0,1.0,9.0,34.0,0.0,179.0,4.0,1.0,145.0,1.0,0.0,1453.0,38.0,2563.0,3.0,20.0,0.0,1.0,0.0,1628.0,0.0,1.0,0.0,845.0,0.0,481.0,5.0,0.0,0.0,0.0,0
5.0,0.0,0.0,0.0,0.0,546.0,10673.0,1.0,0.0,0.0,653.0,0.0,797.0,0.0,26.0,0.0,0.0,3.0,12.0,0.0,12.0,7.0,0.0,4907.0,305.0,5566.0,0.0,18.0,0.0,0.0,0.0,7372.0,0.0,7.0,0.0,13480.0,3.0,6467.0,6.0,2.0,0.0,0.0,1
4.0,0.0,0.0,0.0,0.0,126.0,5163.0,0.0,0.0,0.0,102.0,0.0,107.0,8.0,30.0,1096.0,1.0,596.0,3421.0,28.0,47.0,0.0,0.0,2102.0,89.0,5244.0,43.0,96.0,3.0,0.0,913.0,3273.0,0.0,0.0,0.0,41.0,0.0,74.0,2.0,1.0,0.0,0.0,0
10.0,1.0,0.0,1.0,0.0,535.0,2981.0,12.0,0.0,0.0,1.0,0.0,1004.0,0.0,766.0,0.0,0.0,0.0,806.0,0.0,201.0,0.0,0.0,12474.0,174.0,6555.0,0.0,94.0,0.0,0.0,0.0,8470.0,0.0,2.0,0.0,956.0,0.0,23.0,1591.0,9.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,54.0,10112.0,155.0,0.0,33.0,429.0,0.0,104.0,41.0,6.0,21.0,1.0,539.0,1091.0,62.0,20.0,0.0,0.0,1688.0,35.0,3491.0,30.0,30.0,1.0,0.0,42.0,187.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,0.0,0.0,1.0,1
8.0,0.0,0.0,3.0,1.0,379.0,12700.0,2.0,0.0,0.0,0.0,0.0,451.0,5.0,246.0,201.0,14.0,707.0,91.0,3.0,144.0,7.0,0.0,3036.0,748.0,7392.0,0.0,86.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,167.0,0.0,2075.0,49.0,2.0,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,140.0,7393.0,4.0,0.0,0.0,0.0,0.0,148.0,0.0,11.0,14.0,0.0,61.0,1202.0,0.0,4.0,3.0,0.0,4132.0,234.0,6053.0,0.0,71.0,0.0,0.0,0.0,2118.0,0.0,0.0,0.0,102.0,0.0,10.0,4.0,0.0,0.0,0.0,4
31.0,16.0,1.0,9.0,0.0,699.0,5322.0,2.0,0.0,0.0,4.0,0.0,879.0,0.0,205.0,0.0,0.0,92.0,0.0,1.0,20.0,0.0,0.0,5030.0,6.0,1681.0,0.0,8.0,0.0,0.0,80.0,155.0,0.0,23.0,0.0,79.0,0.0,319.0,2.0,0.0,0.0,0.0,1
1.0,0.0,0.0,1.0,1.0,692.0,7891.0,0.0,0.0,1.0,1.0,0.0,525.0,0.0,85.0,1.0,1.0,315.0,4.0,6.0,0.0,0.0,3.0,2489.0,42.0,6408.0,38.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,3.0,0.0,1.0,0.0,0.0,1
38.0,16.0,1.0,0.0,1.0,3860.0,1964.0,25.0,0.0,0.0,0.0,0.0,1662.0,0.0,306.0,100.0,0.0,250.0,1.0,0.0,0.0,0.0,0.0,29971.0,0.0,1324.0,0.0,352.0,0.0,0.0,1342.0,120.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,3
1.0,2.0,0.0,2.0,0.0,125.0,7779.0,0.0,0.0,3.0,127.0,0.0,136.0,0.0,48.0,138.0,1.0,78.0,126.0,2.0,127.0,0.0,0.0,2581.0,139.0,4971.0,17.0,74.0,0.0,2.0,1699.0,34.0,2.0,3.0,0.0,14.0,0.0,102.0,27.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,1.0,20.0,9712.0,0.0,0.0,0.0,28.0,0.0,9.0,0.0,6.0,0.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,1070.0,28.0,1935.0,0.0,26.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,9.0,0.0,22.0,41.0,0.0,0.0,0.0,1
